ID,Name,Status,Original German,Founding year,Founder,Linkedin-Account Founder,Legal Name,Legal form,Street,Postal code,City,Country,Register Number/ Company ID/ LEI,Segment,Subsegment,Bank Cooperation,Homepage,E-Mail,Insolvency,Liquidation,Date of inactivity,Local court,Former name
607,nextmarkets,1,1.0,2014.0,Dominic Heyden; Manuel Heyden,https://www.linkedin.com/in/dominicheyden/de; https://www.linkedin.com/in/manuel-heyden-41b42211,nextmarkets Trading Ltd.,Ltd.,Portomaso Business Tower,STJ 4011,Malta,Germany,C 77603,Asset Management,Investment and Banking,0,https://www.nextmarkets.com/de/home,service@nextmarkets.com,0,0,,Köln,
608,Tradeo,1,0.0,2011.0,,,UR Trade Fix Ltd.,Ltd.,"WTC Cyprus Trust Building, 28th October Street",3107,Limassol,Cyprus,HE336677,Asset Management,Social Trading,0,https://tradeo.com/,support@tradeo.com,0,0,,0,
609,PayCenter,1,1.0,2011.0,Ludwig Adam,https://www.linkedin.com/in/ludwigadam/,PayCenter GmbH,GmbH,Max-Lehner-Str. 1a,85354,Freising,Germany,HRB 194018,Asset Management,Investment and Banking,0,https://www.paycenter.de/,info@PayCenter.de,0,0,,München,
610,Fondsdiscount,1,1.0,2000.0,Jan Beckers,,"wallstreet:online capital AG
FondsDISCOUNT.de",AG,Michaelkirchstraße 17 / 18,10179,Berlin,Germany,HRB 99126 B,Asset Management,Investment and Banking,1,https://www.fondsdiscount.de/,redaktion@fondsdiscount.de ,0,0,,Berlin (Charlottenburg),
611,Loni,1,1.0,,,,wallstreet:online capital AG,AG,Michaelkirchstraße 17 / 18,10179,Berlin,Germany,HRB 99126 B,Asset Management,Robo-Advice,1,https://www.loni.de/,info@fondsdiscount.de,0,0,,Berlin (Charlottenburg),
612,Klingenberg Investment,1,1.0,2008.0,Jens Klingenberg,https://www.linkedin.com/in/jens-klingenberg-453691198/,Klingenberg _ Cie. Investment KG,KG,Thomasgasse 2,04109,Leipzig,Germany,HRA 15532,Asset Management,Robo-Advice,0,http://www.klingenberg-investment.de/index.html,email@klingenberg-investment.de,0,0,,Leipzig,
613,Check24 Kontomanager,1,1.0,2017.0,CHECK24 GmbH,,Check24 Kontomanager GmbH,GmbH,Erika-Mann-Str. 62-66,80636,München,Germany,HRB 234437,Asset Management,Personal Financial Management,0,https://www.check24.de/kontomanager/,kontomanager@check24.de,0,0,,München,
614,Finanzblick,1,1.0,2011.0,Martin Buhl,,Buhl Data Service GmbH,GmbH,Am Siebertsweiher 3/5,57290,Neunkirchen,Germany,HRB 3015,Asset Management,Personal Financial Management,0,https://www.buhl.de/finanzblick/,support@finanzblick.de,0,0,,Neunkirchen,
615,treefin,1,1.0,2014.0,Reinhard Tahedl; Andreas Gensch,https://www.linkedin.com/in/reinhard-tahedl-36894a9a/; https://www.linkedin.com/in/andreas-gensch2020/,treefin GmbH,GmbH,Leopoldstraße 252,80807,München,Germany,HRB 239080,Asset Management,Personal Financial Management,1,https://www.treefin.com/,support@treefin.com,0,0,,München,
616,bankz family,1,1.0,2019.0,CodeCamp:N GmbH,,CodeCamp:N GmbH,GmbH,Kohlenhofstraße 60,90443,Nürnberg,Germany,HRB 34360,Asset Management,Personal Financial Management,0,https://www.bankz-family.de/,info@bankz-family.de,0,0,,Nürnberg,
617,Finanzguru,1,1.0,2015.0,Alexander Michel; Benjamin Michel,https://www.linkedin.com/in/alexander-michel-22898a71/; https://www.linkedin.com/in/benjamin-michel-32687699/,dwins GmbH,GmbH,Taunusanlage 8,60329,Frankfurt am Main,Germany,HRB 106321,Asset Management,Personal Financial Management,1,https://finanzguru.de/index.html,dein@finanzguru.de,0,0,,Frankfurt am Main,dwins
618,MoneyMoney,1,1.0,2013.0,,,MRH Applications GmbH,GmbH,Holzmarktstraße 63,10179,Berlin,Germany,HRB 148397,Asset Management,Personal Financial Management,0,https://moneymoney-app.com,support@moneymoney-app.com,0,0,,Berlin (Charlottenburg),
619,Ownly,1,1.0,2015.0,Nicholas Ziegert,https://www.linkedin.com/in/dr-nicholas-ziegert-622960108/,W_Z FinTech GmbH,GmbH,Kampstraße 7,20357,Hamburg,Germany,HRB 137731 ,Asset Management,Personal Financial Management,0,https://www.ownly.de/,contact@ownly.de ,0,0,,Hamburg,
620,Yunar,0,1.0,2019.0,,,Ambidexter GmbH,GmbH,Theodor-Heuss-Allee 72,60486,Frankfurt am Main,Germany,HRB 112422,Asset Management,Personal Financial Management,0,https://www.yunar.de/index.html,info@yunar.de,0,0,2020-08-01 00:00:00,Frankfurt am Main,
621,Rentablo,1,1.0,2014.0,André Rabenstein; Wolfram Stacklies,https://www.linkedin.com/in/andr%C3%A9-rabenstein-67084413/; https://www.linkedin.com/in/wolframstacklies/,Rentablo GmbH,GmbH,Buchsteinweg 9,12107,Berlin,Germany,HRB 166061 B,Asset Management,Personal Financial Management,0,https://rentablo.de/index,info@rentablo.de,0,0,,Berlin (Charlottenburg),aktienfreunde
622,Number26,1,1.0,2013.0,Maximilian Tayenthal; Valentin Stalf,https://www.linkedin.com/in/maximilian-tayenthal-04019a68/; https://www.linkedin.com/in/valentinstalf/,N26 Bank GmbH,GmbH,Klosterstraße 62,10179,Berlin,Germany,HRB 170602 B,Asset Management,Investment and Banking,0,https://n26.com/en-de/,imprint@n26.com,0,0,,Berlin (Charlottenburg),papayer
623,C24 Bank,1,1.0,2019.0,CHECK24 GmbH,,C24 Bank GmbH,GmbH,Speicherstraße 55,60327,Frankfurt am Main,Germany,HRB 114517,Asset Management,Investment and Banking,0,https://www.c24.de/,kundenservice@c24.de,0,0,,Frankfurt am Main,
624,Revolut,1,0.0,2015.0,Nikolay Storonsky; Vlad Yatsenko,,Revolut Ltd.,Ltd.,"7 Westferry Circus, Canary Wharf",E14 4HD,London,England,8804411,Asset Management,Investment and Banking,0,https://www.revolut.com/de-DE/,feedback@revolut.com,0,0,,0,
625,holvi,1,0.0,2011.0,Tuomas Toivonen; Antti-Jussi Suominen,https://www.linkedin.com/in/toivotuo/; https://www.linkedin.com/in/ansuominen/,Holvi Payment Services Oy,Oy,Hämeentie 11,00530,Helsinki,Finland,2193756-4,Asset Management,Investment and Banking,1,https://www.holvi.com/de/,support@holvi.com,0,0,,0,
626,Numbrs,1,0.0,2012.0,Boris Manhart; Martin Saidler,https://www.linkedin.com/in/borismanhart/,Numbrs Personal Finance AG,AG,Edenstrasse 20,8045,Zürich,Switzerland,CHE-422.744.016 ,Asset Management,Personal Financial Management,0,www.numbrs.com,info@numbrs.com,0,0,,0,Centralway
627,Klimafonds,1,1.0,2012.0,Gerd Junker; Carmen Junker,https://www.linkedin.com/in/gerd-junker-5227026/; https://www.linkedin.com/in/carmen-junker-75b419227/,Grünes Geld GmbH,GmbH,Beineweg 18,63864,Glattbach,Germany,HRB 10196,Asset Management,Investment and Banking,1,https://www.klimafonds.de,info@klimafonds.de,0,0,,Glattbach,
628,DEPOSIT Solutions,1,1.0,2011.0,Tim Sievers,https://www.linkedin.com/in/tim-sievers/,Deposit Solutions GmbH,GmbH,Drehbahn 7-11,20354,Hamburg,Germany,HRB 118186,Asset Management,Investment and Banking,1,https://www.deposit-solutions.com/,andreas.misiek@deposit-solutions.com,0,0,,Hamburg,
629,easyfolio,1,1.0,2014.0,Markus Jordan; Jonas Marggraf ,https://www.linkedin.com/in/markusjordan/; https://www.linkedin.com/in/jonas-marggraf-458a4692/,easyfolio GmbH,GmbH,Heidenkampsweg 73,20097,Hamburg,Germany,HRB 104307,Asset Management,Robo-Advice,1,https://easyfolio.de/,info@easyfolio.de,0,0,,Frankfurt am Main,
630,growney,1,1.0,2014.0,Gerald Klein,https://www.linkedin.com/in/gerald-klein-746b6a89/,growney GmbH,GmbH,"Voltastr. 5, Geb. 10",13355,Berlin,Germany,HRB 161500 B ,Asset Management,Robo-Advice,1,https://growney.de/,fragen@growney.de,0,0,,Berlin (Charlottenburg),
631,weltsparen,1,1.0,2013.0,Tamaz Georgadze; Frank Freund; Michael Stephan,https://www.linkedin.com/in/ffreund/; https://www.linkedin.com/in/michaeltobiasstephan/,Raisin GmbH,GmbH,Immanuelkirchstr. 14a,10405,Berlin,Germany,HRB 146726 B,Asset Management,Investment and Banking,1,https://www.weltsparen.de/,kundenservice@weltsparen.de ,0,0,,Berlin (Charlottenburg),
632,Bevestor,1,1.0,2016.0,DekaBank,,bevestor GmbH,GmbH,Hamburger Allee 14,60486,Frankfurt am Main,Germany,HRB 79266,Asset Management,Robo-Advice,1,https://bevestor.de/home,nachrichten@bevestor.support,0,0,,Frankfurt am Main,
633,f-fex,1,1.0,2017.0,Dr. Tobias Schmidt; Dr. Helmut Knepel; Anton Wittl; Dr. Matthias Klöpper; Anton S. Wittl; Gunter Fritsche; Reinhard Kunz,https://www.linkedin.com/in/dr-tobias-schmidt-249973124/; https://www.linkedin.com/in/matthias-kl%C3%B6pper-721a2099/; https://www.linkedin.com/in/reinhard-kunz-110b9569/,f-fex AG,AG,Dornbachstr. 1a,61352,Bad Homburg v. d. Höhe,Germany,HRB 13940,Asset Management,Investment and Banking,0,https://www.f-fex.de/,info@f-fex.de,0,0,,Bad Homburg v.d.H.,
634,wmd capital,1,1.0,2016.0,Jürgen Gerleit,https://www.linkedin.com/in/juergen-gerleit-aa8918/,WMD Capital GmbH,GmbH,Buttermelcherstraße 18,80469,München,Germany,HRB 226421,Asset Management,Investment and Banking,1,www.wmd-capital.com,info@wmd-capital.com,0,0,,München,
635,fairr,1,1.0,2013.0,Alexander Kihm; Ambros Gleissner; Jens Jennissen,https://www.linkedin.com/in/jjennissen/,Fairr.de GmbH,GmbH,Brunnenstraße 196,10119,Berlin,Germany,HRB 154595 B,Asset Management,Investment and Banking,1,https://www.fairr.de/,info@fairr.de,0,0,,Berlin (Charlottenburg),
636,feelix,1,1.0,2012.0,Tilo Hammer; Olof von Lindequist,https://www.linkedin.com/in/tilohammer/; https://www.linkedin.com/in/vonlindequist/,feelix GmbH,GmbH,Innsbrucker Straße 38,10825,Berlin,Germany,HRB 145006 B,Asset Management,Personal Financial Management,0,https://shop.myfeelix.de,info@myfeelix.de,0,0,,Berlin (Charlottenburg),
637,truevest,1,1.0,2017.0,,,Patriarch Multi-Manager GmbH,GmbH,Grüneburgweg 18,60322,Frankfurt am Main,Germany,HRB 58319,Asset Management,Robo-Advice,0,https://www.truevest.de/,info@patriarch-fonds.de,0,0,,Frankfurt am Main,
638,Moneymeets,1,1.0,2012.0,Johannes Cremer; Dieter Fromm,https://www.linkedin.com/in/johannescremer/; https://www.linkedin.com/in/dieter-fromm/,moneymeets Portfolio Management GmbH/moneymeets community GmbH,GmbH,Im Zollhafen 22,50678,Köln,Germany,HRB 76112,Asset Management,Investment and Banking,1,https://www.moneymeets.com/,corporate@moneymeets.com ,0,0,,Köln,
639,Finexity,1,1.0,2018.0,Paul-Maria Hülsmann; Henning Wagner,https://www.linkedin.com/in/paul-huelsmann-6137a782/; https://www.linkedin.com/in/henning-wagner/,FINEXITY AG,AG,Holzdamm 28-32,20099 ,Hamburg,Germany,HRB 153232,Asset Management,Robo-Advice,0,https://finexity.com,support@finexity.com,0,0,,Hamburg,
640,olb,1,1.0,,,,Oldenburgische Landesbank AG,AG,Stau 15/17,26122,Oldenburg,Germany,HRB 3003,Asset Management,Robo-Advice,0,https://www.olb.de/landingpages/ww/depots,olb@olb.de,0,0,,Oldenburg,wüstenrot
641,Urlaubsrente,1,1.0,2018.0,Rainer Bastian,https://www.linkedin.com/in/rainer-bastian-597ba9146/,Varmony GmbH & Co. KG,GmbH & Co. KG,Charlottenstr. 57,10117,Berlin,Germany,HRA 51721,Asset Management,Investment and Banking,0,https://www.urlaubsrente.de/,service@urlaubsrente.de,0,0,,Berlin (Charlottenburg),
642,Joonko,1,1.0,2019.0,Dr. Carolin Gabor; Dr. Andreas Schroeter,https://www.linkedin.com/in/dr-andreas-schroeter-65818/,Joonko AG,AG,Hardenbergstr. 32,210623,Berlin,Germany,HRB 208481 B,Asset Management,Personal Financial Management,0,https://joonko.de/,hallo@joonko.de,0,0,,Berlin (Charlottenburg),
643,Top_Vermoegen_AG,1,1.0,2010.0,Hubert Thaler,,Top Vermögen AG,AG,Maximilianstraße 4b,82319,Starnberg,Germany,HRB 170394,Asset Management,Investment and Banking,0,https://www.topvermoegen.de,team@topvermoegen.de,0,0,,Starnberg,investtor
644,moonfare,1,1.0,2017.0,Steffen Pauls; Alexander Argyros,https://www.linkedin.com/in/steffen-pauls/; https://www.linkedin.com/in/alexander-argyros-92a514b/,Moonfare GmbH,GmbH,Karl-Liebknecht-Str. 34,10178,Berlin,Germany,HRB 227051,Asset Management,Investment and Banking,0,https://www.moonfare.com/,team@moonfare.com,0,0,,Berlin (Charlottenburg),
645,AlleAktien,1,1.0,2017.0,Jonathan Neuscheler; Michael C. Jakob,https://www.linkedin.com/in/jonathan-neuscheler-14b41211b/; https://www.linkedin.com/in/jakobmichael/,AlleAktien GbR,GbR,Altenwaldstr. 4,72768,Reutlingen,Germany,,Asset Management,Investment and Banking,0,https://www.alleaktien.de,jonathan@alleaktien.de,0,0,,Reutlingen,
646,banking4,1,1.0,2003.0,Andreas Selle,,Subsembly GmbH,GmbH,Hofmannstraße 7 b,81379,München,Germany,HRB 154132,Asset Management,Personal Financial Management,0,https://subsembly.com/banking4.html,info@subsembly.com,0,0,,München,
647,berries,1,1.0,2016.0,Mike Brawanski; Jannik Olusoga; Deniz Saner; Foti Antonos,https://www.linkedin.com/in/mike-brawanski-681236127/; https://www.linkedin.com/in/deniz-saner-347a16124/; https://www.linkedin.com/in/fotios-antonos/,Berries Invest UG,UG,Brückenstraße 73,60594,Frankfurt am Main,Germany,HRB 107316,Asset Management,Investment and Banking,0,http://www.berriesapp.com/,service@berriesapp.com,0,0,2018-12-07 00:00:00,Frankfurt am Main,
648,Börsenampel,1,1.0,2014.0,Andreas Wolter,https://www.linkedin.com/in/wolterandreas/,HiLoW UG,UG,Wilsdorfallee 29,22549,Hamburg,Germany,HRB 131036,Asset Management,Investment and Banking,0,https://www.boersenampel.com/,info@hilow.biz,0,0,,Hamburg,
649,bux,1,0.0,2014.0,Nick Bortot; Egbert Pronk; Robbert Bos; Joost van de Wijgerd,https://www.linkedin.com/in/nick-bortot-a4098a3/; https://www.linkedin.com/in/egbert-pronk-9944b32/; https://www.linkedin.com/in/robbertjimbos/; https://www.linkedin.com/in/jwijgerd/,Bux B.V.,B.V.,Spuistraat 114-b,1012VA,Amsterdam,Netherlands,58403949,Asset Management,Investment and Banking,0,https://getbux.de,christa.connell@getbux.com,0,0,,0,
650,clinc,0,1.0,2015.0,Julien Arnold,https://www.linkedin.com/in/julienarnold/,Clinc GmbH,GmbH,Kollwitzstraße 44,10405,Berlin,Germany,HRB 174074B,Asset Management,Investment and Banking,1,,info@clincapp.com,0,0,,Berlin (Charlottenburg),
651,CopyOp,0,0.0,2012.0,Brokerage firm AnyOption,,Ouroboros Derivatives Trading Ltd.,Ltd.,42-44 Griva Digeni ,1080,Nicosia,Cyprus,549300RC6TVTII4MHL31,Asset Management,Social Trading,0,,,0,0,,0,
652,damantis,1,1.0,2013.0,Jörn Schimanski; Dustin Tkocz,https://www.linkedin.com/in/j%C3%B6rn-schimanski-6a0016b5/; https://www.linkedin.com/in/dustin-tkocz-a78860120/,Damantis GmbH,GmbH,Kemnastraße 3 ,45657,Recklinghausen,Germany,HRB 7103,Asset Management,Robo-Advice,0,https://www.damantis.com/,info@damantis.com,0,0,,Recklinghausen,
653,Diversifikator,1,1.0,2016.0,Dirk Söhnholz,https://www.linkedin.com/in/dirksoehnholz/,Diversifikator GmbH,GmbH,Kiefernweg 1,61184,Karben,Germany,HRB 104667,Asset Management,Robo-Advice,0,https://diversifikator.com/de/,soehnholz@diversifikator.com,0,0,,Karben,
654,E-Post Kontopilot,0,1.0,2014.0,,,Deutsche Post E-Post Development GmbH,GmbH,Ehrenbergstraße 11-14,10245,Berlin,Germany,HRB 19286,Asset Management,Personal Financial Management,0,,,0,0,2019-01-31 00:00:00,Berlin (Charlottenburg),
655,esploris aktienassistent.de,1,1.0,2014.0,Richard Lehn,,esploris aktienassistent.de GmbH,GmbH,Jutastr. 7,80636,München,Germany,HRB 210999,Asset Management,Robo-Advice,0,https://www.aktienassistent.de/,kontakt@aktienassistent.de,0,0,,München,
656,etoro,1,0.0,2007.0,David Ring; Ronen Assia; Yoni Assia,https://www.linkedin.com/in/davidring1/; https://www.linkedin.com/in/ronenassia/; https://www.linkedin.com/in/yoniassia/,eToro Ltd.,Ltd.,Canary Wharf ,E14 5AB,London,England,213800FLAB1OVA8OHT72,Asset Management,Social Trading,1,https://www.etoro.com/de/,,0,0,,0,
657,Fentury,1,0.0,2016.0,Dmitrii Barbasura; Lisa Gutu,https://www.linkedin.com/in/dmitrii-barbasura-8382b176; https://www.linkedin.com/in/lisa-terziman/,Salt Edge Ltd.,Ltd.,"71-75 Shelton Street, Covent Garden",WC2H 9JQ,London,England,11178811,Asset Management,Personal Financial Management,0,https://www.fentury.com/,hello@fentury.com,0,0,,0,
658,Finanzmanager,1,1.0,1989.0,,,Haufe-Lexware GmbH & Co. KG,GmbH & Co. KG,Munzinger Straße 9,79111,Freiburg,Germany,HRA 4408,Asset Management,Personal Financial Management,0,https://www.finanzmanager.de/,presselexware@haufe-lexware.com,0,0,,Freiburg,
659,FinanzManagerV8,1,1.0,,Christian Ackermann,,Christian Ackermann,personally liable,Vorrastraße 43,90482,Nürnberg,Germany,,Asset Management,Personal Financial Management,0,https://www.ackisoft.de,c.ackermann@ackisoft.de,0,0,,Nürnberg,
660,finatra.de,1,1.0,2015.0,,,gfp Gesellschaft für Private Finanzplanung mbH,mbH,Toblacher Str. 1a - b,94036,Passau,Germany,HRB 5616,Asset Management,Personal Financial Management,0,https://www.finatra.de/start/,support@finatra.de,0,0,,Passau,
661,floribus,1,1.0,2017.0,Oliver Marquart,https://www.linkedin.com/in/oliver-marquart-567b30121/,floribus Digital UG,UG,Reinhardtstraße 7,10117,Berlin,Germany,HRB 186576 B,Asset Management,Personal Financial Management,0,https://www.floribus.digital/,service@floribus.digital,0,0,,Berlin (Charlottenburg),
662,hufsy,0,0.0,2015.0,Maria Flyvbjerg Bo; Rafal Lipinski,https://www.linkedin.com/in/mariaflyvbjergbo/; https://www.linkedin.com/in/lipinskirafal/,Hufsy ApS,ApS,Potsdamer Str. 182,10783,Berlin,Germany,HRB 80415,Asset Management,Investment and Banking,0,,support@solarisbank.de,0,1,2019-11-26 00:00:00,Berlin (Charlottenburg),
663,insoro,0,1.0,2017.0,Christian Rokitta,https://www.linkedin.com/in/rokitta/,insoro GmbH,GmbH,Im Mediapark 5,50670,Köln,Germany,HRB 25783 ,Asset Management,Investment and Banking,0,,info@insoro.com,0,0,,Köln,
664,jHaushalt,1,1.0,,Dr. Lars H. Hahn,,Dr. Lars H. Hahn,personally liable,Kleekamp,22339,Hamburg,Germany,,Asset Management,Personal Financial Management,0,http://www.jhaushalt.de/,support@jhaushalt.de,0,0,,Hamburg,
665,Just Spent,0,1.0,2012.0,Philipp Gloeckler,https://www.linkedin.com/in/philippgloeckler/,WHY own it GmbH,GmbH,Bahrenfelder Straße 93,22765,Hamburg,Germany,HRB 122674,Asset Management,Personal Financial Management,0,,,0,1,2018-03-02 00:00:00,Hamburg,
666,justETF,1,1.0,2010.0,Dominique Riedl; Petra Riedl,https://www.linkedin.com/in/dominiqueriedl/; https://www.linkedin.com/in/petradentlinger/,justETF GmbH,GmbH,Bahnhofstr. 26,72138,Kirchentellinsfurt,Germany,HRB 746845,Asset Management,Robo-Advice,0,https://www.justetf.com/de/,info@justetf.com,0,0,,Stuttgart,
667,Kontist,1,1.0,2016.0,Christopher Plantener; Sebastian Galonska; Alexander Baatz; Madison Bell,https://www.linkedin.com/in/christopherplantener/; https://www.linkedin.com/in/sgalonska/; https://www.linkedin.com/in/alexanderbaatz/; https://www.linkedin.com/in/madisonbell/,Kontist GmbH,GmbH,Kastanienallee 98B,10435,Berlin,Germany,HRB 175936 B,Asset Management,Investment and Banking,1,https://kontist.com/,support@kontist.com,0,0,,Berlin (Charlottenburg),
668,monese,1,0.0,2013.0,Norris Koppel,https://www.linkedin.com/in/norriskoppel/,Monese Ltd.,Ltd.,50 Finsbury Square,EC2A 1HD,London,England,8720992,Asset Management,Investment and Banking,0,https://monese.com/gb/de/,info@modelogiq.com ,0,0,,0,
669,moneygarden,1,1.0,2011.0,Thomas Kirst; Kosta Kampouridis,https://www.linkedin.com/in/thomaskirst/,moneygarden Thomas Kirst,personally liable,Barlowstr. 36,81927 ,München,Germany,,Asset Management,Personal Financial Management,0,https://moneygarden.de/,info@moneygarden.de,0,0,,0,
670,moneyvane,0,0.0,2014.0,Bartosz Burclaf,https://www.linkedin.com/in/bartoszburclaf/,MoneyVane AG,AG,Zentralstrasse 37,8037,Zürich,Switzerland,,Asset Management,Robo-Advice,0,,,0,0,,0,
671,MyMicroBalance,1,0.0,,,,MEIKE OG,OG,Lerchenstraße 5,5302,Henndorf,Austria,FN 427607i,Asset Management,Personal Financial Management,0,https://www.mymicrobalance.com/de/,info@mymicrobalance.com,0,0,,0,
672,novofina,0,0.0,2014.0,Harald Helnwein,https://www.linkedin.com/in/novofina,Ing. Harald Helnwein,personally liable,Baumgasse 42,1030,Wien,Austria,,Asset Management,Robo-Advice,0,,info@HelnweinTrading.com,0,0,,0,
673,Oskar,1,1.0,2018.0,Dominik Nienhaus; Jens Ohr; Peter Schille,https://www.linkedin.com/in/dominik-nienhaus-1b4787128/; https://www.linkedin.com/in/jens-ohr-a68567190/; https://www.linkedin.com/in/peterschille/,Oskar.de GmbH,GmbH,Gartenstraße 67,76135,Karlsruhe,Germany,HRB 730224,Asset Management,Robo-Advice,0,https://www.oskar.de,service@oskar.de,0,0,,Karlsruhe,
674,Outbank,1,1.0,2003.0,Tobias Stöger,https://www.linkedin.com/in/tobiasstoeger/,Aboalarm GmbH,GmbH,Buttermelcherstraße 16,80469,München,Germany,HRB 216312,Asset Management,Personal Financial Management,0,https://outbankapp.com/de,help@outbankapp.com,0,0,,Mannheim,
675,Penta,1,1.0,2017.0,Luka Ivicevic; Lav Odorovic; Jessica Holzbach; Sir Gabriel Holbach,https://www.linkedin.com/in/luka-ivicevic/; https://www.linkedin.com/in/lavodorovic/; https://www.linkedin.com/in/jessicaholzbach/; https://www.linkedin.com/in/sir-gabriel-holbach-05832b9b/,Penta Fintech GmbH,GmbH,Hardenbergstrasse 32,10623,Berlin,Germany,HRB 201074 B,Asset Management,Investment and Banking,1,https://getpenta.com/,hello@getpenta.com,0,0,,Berlin (Charlottenburg),Clare
676,Qontis,0,0.0,2013.0,Nils Reimelt,https://www.linkedin.com/in/nreimelt/,Qontis AG,AG,Badenerstrasse 694,8048,Zürich,Switzerland,,Asset Management,Personal Financial Management,0,,,0,0,,0,
677,raisin.,1,1.0,2012.0,Tamaz Georgadze; Frank Freund; Michael Stephan,https://www.linkedin.com/in/ffreund/; https://www.linkedin.com/in/michaeltobiasstephan/,Raisin GmbH,GmbH,Immanuelkirchstr. 14a,10405,Berlin,Germany,HRB 146726 B,Asset Management,Investment and Banking,1,https://www.raisin.com/,service@raisin.com,0,0,,Berlin (Charlottenburg),
678,rethink finance,0,1.0,2013.0,Alexander Decker; Bernhard Flohr; Gibran Watfe,https://www.linkedin.com/in/alexander-decker-2b394654/; https://www.linkedin.com/in/gibranwatfe/,rethink finance UG,UG,Mommsenstraße 22,10629,Berlin,Germany,HRB 150750 B ,Asset Management,Personal Financial Management,0,,,0,1,2016-04-13 00:00:00,Berlin (Charlottenburg),
